,Name,PubChem CID,Observed logFM,Predicted logFM,SMILES,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
34,Metoprolol,4171,0.0,-0.2,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,9.72607924092502,-0.4902148835378457,9.72607924092502,0.3027160493827159,0.7135696186852984,267.36899999999997,242.16899999999995,267.18344366,108,0,0.11895622189073655,-0.4908491126928612,0.4908491126928612,0.11895622189073655,1.2105263157894737,1.894736842105263,2.473684210526316,2.285695819256649,337.7488527229999,14.08757566981053,12.056238916311631,12.056238916311631,9.113392202930193,6.736267834766839,6.736267834766839,4.914526399758234,4.914526399758234,2.722324032776904,2.722324032776904,1.5953428232140636,1.5953428232140636,-1.1,16005.550546008659,15.955865921787705,8.908256708575717,7.1546480807002135,115.28706854388427,19.897041906447136,18.460360185545124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.980208536304467,24.117007251546227,19.696394776338067,6.606881964512918,14.580253302440804,0.0,0.0,5.316788604006331,0.0,32.41410323920353,26.868317876215944,29.828919765543436,0.0,5.749511833283905,10.05365155780638,0.0,5.749511833283905,0.0,44.12065248795292,11.157684576726059,0.0,19.410925891078243,24.26546827384644,0.0,0.0,0.0,50.72,6.103966387748303,5.106527394840706,0.0,0.0,19.193479199573453,18.777215420722833,5.563451491696996,7.109797541277533,38.112942673227685,5.316788604006331,9.473725907600098,10.568141544202149,0.0,0.0,12.895984623836632,1.2187249207789435,0.782188681027967,8.260365096363474,0.41029447137491826,5.665825091731928,1.6984755706839874,0.6,19,2,4,0,0,0,1,0,1,4,2,4,9,0,0,0,1,1.6131999999999997,76.66250000000004,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Abacavir,1971,0.01,-0.08,C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)C4CC(C=C4)CO,9.257136034727125,0.16224537037037035,9.257136034727125,0.16224537037037035,0.7272302824304794,286.33900000000006,268.195,286.15420919599995,110,0,0.22361307716644327,-0.39576253916630044,0.39576253916630044,0.22361307716644327,1.3333333333333333,2.1904761904761907,2.9047619047619047,1.7339568373952159,704.7972989715104,14.396976746569033,11.605946986573365,11.605946986573365,10.241514740667453,7.301056943267136,7.301056943267136,5.803680855058163,5.803680855058163,4.098384016973036,4.098384016973036,2.7921243136477862,2.7921243136477862,-2.15,128289.44304880172,12.580123737360514,4.696423830473371,2.2293171590176106,121.45834382482487,20.724083123800575,0.0,16.98174071621902,5.948339280986494,0.0,0.0,0.0,4.9839785209472085,9.967957041894417,0.0,12.152040213667762,19.26246486877803,18.566628839822272,12.369160903912501,5.106527394840706,22.930079997205514,0.0,19.51903521063298,5.917906046161393,31.34614652707395,17.657338045681435,18.479360288432304,0.0,0.0,11.050456081168516,11.766202058821523,0.0,0.0,37.27428539913456,0.0,5.917906046161393,25.30430569792599,18.479360288432304,0.0,11.16387793838399,0.0,101.88,0.0,5.106527394840706,0.0,24.514968120808767,6.041840829147961,36.24420558499705,0.0,6.3273200747645415,10.643119754625236,26.344744273681837,5.733667477162185,2.0115192743764174,0.0,13.083932350718065,12.61571895863743,7.3497308830939785,1.1835306174939113,0.646315480138081,9.104055755018056,0.17186334719072827,0.0,0.5,21,4,7,2,0,2,0,2,2,7,3,7,4,1,0,1,4,1.0922999999999998,79.74990000000001,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Procainamide,4913,0.04,-0.21,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,11.743677248677248,-0.0442998866213149,11.743677248677248,0.0442998866213149,0.7315396930195435,235.33100000000002,214.16299999999995,235.168462292,94,0,0.25082564185696543,-0.3987282195063003,0.3987282195063003,0.25082564185696543,1.2352941176470589,1.8235294117647058,2.3529411764705883,2.3694575785961214,344.1871368924923,12.673362107437434,10.570640356658142,10.570640356658142,8.168233757796584,6.030616735889546,6.030616735889546,3.904792031490305,3.904792031490305,2.780887787206888,2.780887787206888,1.603937549253247,1.603937549253247,-1.55,6430.776835888457,13.51472491909385,6.909922945262059,4.443998045644615,102.79710657114113,15.950365812018994,0.0,0.0,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,13.847474399381248,37.35498108567159,24.340350578205708,0.0,4.794537184071822,11.594566004035068,0.0,10.216698334856808,0.0,13.847474399381248,31.912693100812486,29.828919765543436,0.0,0.0,11.050456081168516,5.687386274683562,0.0,0.0,36.98611508385229,0.0,0.0,24.205463075150064,24.26546827384644,0.0,0.0,0.0,58.36,0.0,4.794537184071822,0.0,5.907179729351506,17.795594172293132,19.634269217737724,0.0,24.26546827384644,0.0,24.064172734238056,5.733667477162185,0.0,0.0,14.010801734273954,2.8961007180650036,6.8869682949192335,-0.0442998866213149,6.947182854623331,0.0,7.803246284739792,0.0,0.46153846153846156,17,3,4,0,0,0,1,0,1,3,2,4,6,0,0,0,1,1.3403999999999998,70.97560000000004,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Zidovudine,5726,0.09,0.04,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-],11.700274155958681,-0.6706481481481485,11.700274155958681,0.26456065759637215,0.4454004294146897,267.245,254.141,267.096753896,102,0,0.32995848935617655,-0.3936655723867071,0.3936655723867071,0.32995848935617655,1.6842105263157894,2.4210526315789473,3.0526315789473686,2.3418569370217903,629.5425620141572,13.991199352633217,10.18442748802298,10.18442748802298,9.062080607913938,5.690837383582931,5.690837383582931,4.2983803704311665,4.2983803704311665,3.0401842974485507,3.0401842974485507,2.0380975383013538,2.0380975383013538,-2.0900000000000003,22562.15968015893,13.344207765672458,5.268544354094518,2.525949955530779,106.62903730140094,9.843390348640755,6.22790117073487,0.0,0.0,5.559266895052008,5.689743398203474,14.345615352810384,4.794537184071822,0.0,0.0,5.114250125629398,12.454866198475877,23.092828333488544,18.75268918140918,9.843390348640755,0.0,0.0,9.551078168738563,5.114250125629398,31.718267210247767,6.606881964512918,43.04122037074691,0.0,0.0,11.24901029325548,0.0,0.0,0.0,33.410294744988455,4.736862953800049,6.923737199690624,18.212174285357875,20.900168065386115,0.0,10.442840646037716,0.0,133.08,29.622718680886614,9.589074368143644,0.0,13.027703587438928,5.563451491696996,0.0,10.763943219404432,6.923737199690624,0.0,15.00994029382907,15.374519347426006,6.692031368102797,0.0,27.83457096843686,12.671790412152514,7.755911625835418,0.0,-0.5424683484504915,0.32880149281934945,1.2593624811035526,0.0,0.6,19,2,9,0,1,1,0,1,1,6,2,9,3,0,1,1,2,-0.19627999999999995,64.60650000000003,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Diazepam,3016,0.1,-0.36,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,12.024468379944572,-0.028237433862433825,12.024468379944572,0.028237433862433825,0.79164533623487,284.74600000000004,271.642,284.07164071600005,100,0,0.24791727974282635,-0.31319991842941763,0.31319991842941763,0.24791727974282635,1.15,1.9,2.65,2.229963444415005,694.8779897536324,14.11251969619286,11.006548889176562,11.762477835195018,9.66470379794645,6.329639001332096,6.707603474341323,4.645086508323744,5.08152228879573,3.368833542284992,3.603930645072731,2.3054972364225597,2.477600260375427,-2.129999999999999,50100.21358682773,12.881278899155532,5.097712849630266,2.207528872522681,122.06237911260715,4.899909730850478,6.544756405912575,0.0,5.907179729351506,0.0,0.0,9.786941916707491,0.0,0.0,0.0,41.932775232540564,18.19910120538483,23.197208279812507,11.399071277454265,4.794537184071822,28.907190897038284,0.0,0.0,4.992404732635669,0.0,18.492338119440245,64.6804728448282,0.0,0.0,4.899909730850478,5.687386274683562,0.0,11.600939890232516,25.21129312071197,4.794537184071822,0.0,11.126902983393991,53.523341280328545,5.022633313741326,0.0,0.0,32.67,0.0,4.794537184071822,0.0,12.45193613526408,5.022633313741326,22.525974260848255,0.0,18.013948781989278,42.46456947923127,4.992404732635669,11.600939890232516,0.0,6.108365947201925,18.12866591080877,0.6343797241118672,3.510620118417738,-0.028237433862433825,15.349031697040958,0.0,0.14585978835978808,1.7624253590325019,0.125,20,0,3,0,1,1,2,0,2,2,0,4,1,0,0,0,3,3.1538000000000013,81.81000000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Stavudine,5155,0.12,0.11,CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO,11.50527730536659,-0.5692592592592598,11.50527730536659,0.13483528596623828,0.6498890462135971,224.216,212.11999999999998,224.079706864,86,0,0.33022519570566533,-0.3933303909580823,0.3933303909580823,0.33022519570566533,1.5,2.25,2.875,2.3618874941980867,528.3559464826387,11.706742302257043,8.713030189526183,8.713030189526183,7.613392202930193,4.88280857957471,4.88280857957471,3.611230981313146,3.611230981313146,2.4045857811812636,2.4045857811812636,1.5261335743589577,1.5261335743589577,-1.6600000000000001,5760.166679208255,10.844513937877473,4.070238064132969,1.8434062253001617,90.80571225044189,9.843390348640755,6.103966387748303,6.22790117073487,0.0,5.559266895052008,5.689743398203474,14.345615352810384,4.794537184071822,0.0,0.0,6.076020106833881,12.999757306524504,11.760295063310071,6.606881964512918,9.843390348640755,0.0,0.0,9.551078168738563,0.0,19.255604758173796,6.606881964512918,44.75041993837696,0.0,0.0,11.24901029325548,0.0,0.0,0.0,27.36845391584049,4.736862953800049,6.923737199690624,11.791352662431866,27.93795815342448,0.0,0.0,0.0,84.32000000000001,23.580877851738656,9.589074368143644,0.0,6.606881964512918,5.563451491696996,0.0,10.763943219404432,19.075777413358384,0.0,4.9839785209472085,9.843390348640755,6.632784391534392,0.0,24.85722970206601,8.877265815276727,-0.4909046411774576,0.0,0.0,3.8170266439909293,1.4732647549760645,0.0,0.4,16,2,6,0,1,1,0,1,1,5,2,6,2,0,0,0,2,-0.7090800000000002,56.19550000000002,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Valproic acid,3121,0.18,-0.05,CCCC(CCC)C(=O)O,10.479351851851852,-0.6354629629629625,10.479351851851852,0.10185185185185208,0.6423719745530849,144.214,128.08599999999998,144.115029752,60,0,0.30598677885955755,-0.4810264638850934,0.4810264638850934,0.30598677885955755,1.3,1.7,1.9,3.6095780526829477,93.43071362054202,7.983127663125442,6.7612392798996375,6.7612392798996375,4.718744015013407,3.947116220877545,3.947116220877545,2.612511362237168,2.612511362237168,1.6235145467500236,1.6235145467500236,1.0882115674274204,1.0882115674274204,-0.53,134.88790460158438,9.47,5.270170381876186,3.4868174048208713,62.24960168084558,5.106527394840706,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,26.689117645233267,12.841643245852019,0.0,5.917906046161393,9.901064578912528,5.969305287951849,0.0,0.0,5.917906046161393,39.53076089108528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,5.917906046161393,39.53076089108528,0.0,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,0.0,5.917906046161393,0.0,25.683286491704038,0.0,0.0,13.847474399381248,0.0,5.106527394840706,0.0,0.0,10.479351851851852,8.635462962962963,0.0,-0.7373148148148145,0.0,3.583611111111111,4.038888888888889,0.0,0.875,10,1,2,0,0,0,0,0,0,1,1,2,5,0,0,0,0,2.2874,40.9418,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Indinavir,3706,-1.1,-0.68,CC(C)(C)NC(=O)C1CN(CCN1CC(CC(CC2=CC=CC=C2)C(=O)NC3C(CC4=CC=CC=C34)O)O)CC5=CN=CC=C5,13.809625991907426,-0.8332776827315975,13.809625991907426,0.07124852016408312,0.2628234200956571,613.803,566.4270000000002,613.3628049839999,240,0,0.23859013760972772,-0.39176882691863324,0.39176882691863324,0.23859013760972772,1.0,1.7333333333333334,2.466666666666667,1.2852198565641857,1413.701990345549,31.976116247942265,26.601723653333163,26.601723653333163,21.552665148020626,16.010616163128326,16.010616163128326,13.57909016078767,13.57909016078767,8.70448262056763,8.70448262056763,6.564980489820984,6.564980489820984,-3.6299999999999986,9690025118.395958,32.754084204864384,14.643085866126452,8.976638083300317,266.21838079115093,20.846631997694075,6.041840829147961,0.0,11.814359458703011,0.0,0.0,24.372872350791805,0.0,0.0,0.0,60.6636706846161,61.933027880173476,62.99512209425977,18.249773604644567,19.802129157825057,11.814359458703011,0.0,25.417375190660824,5.917906046161393,76.40897255993835,26.1790256236503,101.37753086309185,0.0,0.0,10.633577208012662,0.0,0.0,0.0,86.7789367117108,28.975474019908237,5.917906046161393,55.48768001793382,79.12372489630387,0.0,0.0,0.0,118.03000000000002,35.74844573233727,19.802129157825057,0.0,24.779937487541595,32.475912463589744,28.798562372700555,0.0,6.196843571613076,93.69809292376267,25.417375190660824,0.0,0.0,0.0,35.887265478181696,28.505208258305196,3.6766292690542652,-0.7813825973835413,20.626342850020876,3.2603443654366506,8.742259043051524,0.0,0.4722222222222222,45,4,9,1,1,2,2,1,3,7,4,9,11,0,1,1,5,2.866900000000004,174.06699999999955,0,2,2,0,0,1,0,0,0,0,2,2,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,Duloxetine,60835,-0.92,-0.43,CNCC[C@@H](C1=CC=CS1)OC2=CC=CC3=CC=CC=C32,6.34462962962963,0.10023715041572134,6.34462962962963,0.10023715041572134,0.7159243797705693,297.423,278.27099999999996,297.11873522800005,108,0,0.1340443301101899,-0.48420047621577944,0.48420047621577944,0.1340443301101899,1.0476190476190477,1.9047619047619047,2.7142857142857144,1.9028725223173684,688.0195251327871,14.493353063746348,12.081563104386708,12.898059685314434,10.381341395361318,7.206838633214242,8.086491444469136,4.991425816450353,5.97069812461281,3.535905895677152,4.500263501424252,2.460887731980955,3.250036505822707,-1.8399999999999994,130768.59893884994,14.112237163246272,6.74349609375,3.25673052665814,128.93370099840905,10.05365155780638,11.853478221032208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.336785877934737,42.46456947923127,36.491449510443694,16.684193031092104,0.0,4.736862953800049,22.10923430686433,0.0,5.316788604006331,0.0,12.524788010674312,13.592428388589765,64.85451358032171,0.0,5.749511833283905,10.05365155780638,0.0,5.749511833283905,11.336785877934737,13.592428388589765,0.0,0.0,17.40193520437561,59.9773663866204,0.0,10.772448428929591,0.0,21.259999999999998,0.0,0.0,0.0,6.103966387748303,0.0,18.71508986212249,15.64959562263089,11.336785877934737,7.04767198267719,65.29415499062674,4.736862953800049,6.34462962962963,1.7533271657428402,1.2760964663643237,7.701506939195433,0.0,0.960743575207861,18.824803818132192,1.0588031462585028,0.9378301366843033,1.9755924561182499,0.2222222222222222,21,1,2,0,0,0,2,1,3,3,1,3,6,0,0,0,3,4.630900000000003,90.17970000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43,17-Hydroxyprogesterone caproate,3653,-0.7,-0.55,CCCCCC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C)C(=O)C,13.056922165745442,-0.9528902772528767,13.056922165745442,0.033019110919544126,0.38618366498262774,428.6130000000003,388.2930000000002,428.29265975999994,172,0,0.3062964729060087,-0.45043806083991933,0.45043806083991933,0.3062964729060087,1.032258064516129,1.7741935483870968,2.4838709677419355,1.5945779547616092,797.0581468188951,22.44094682093905,19.92767561285253,19.92767561285253,14.676323239538835,12.645159927343355,12.645159927343355,11.27806748547334,11.27806748547334,9.92279830664584,9.92279830664584,8.140065474409047,8.140065474409047,-1.45,8344610.257563673,22.733574366270965,8.15439940882121,3.4343517447602596,187.1129298854784,4.736862953800049,0.0,17.167540703713566,0.0,0.0,5.969305287951849,14.383611552215466,0.0,0.0,0.0,39.18595937499316,87.53503889781355,18.2566337152488,0.0,19.120474506015512,17.535795180681728,0.0,0.0,28.58369907727774,110.3458590848583,0.0,11.64912463690315,0.0,0.0,0.0,0.0,0.0,0.0,23.136845991665414,19.120474506015512,28.58369907727774,104.74480827387463,11.64912463690315,0.0,0.0,0.0,60.440000000000005,5.601050810983688,14.383611552215466,0.0,28.365776119475285,37.0161830072622,57.787394606334104,5.573104530069267,6.923737199690624,6.076020106833881,20.771211599071872,4.736862953800049,6.160520084372899,0.0,37.84419370335029,0.0,0.2606716248300014,1.660512042883543,0.0,12.618608490588636,8.372160720641293,0.0,0.8148148148148148,31,0,4,4,0,4,0,0,0,4,0,4,6,3,0,3,4,5.969600000000007,120.3560000000001,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44,Nelfinavir,4451,-0.6,-0.52,CC1=C(C=CC=C1O)C(=O)NC(CSC2=CC=CC=C2)C(CN3CC4CCCCC4CC3C(=O)NC(C)(C)C)O,13.460933996662956,-0.8862455120937269,13.460933996662956,0.012365883591984428,0.3265009773626079,567.7960000000004,522.4360000000004,567.3130779200001,218,0,0.251521733277959,-0.5076609476452876,0.5076609476452876,0.251521733277959,1.05,1.75,2.45,1.5359247976445245,1152.5947105502235,28.86323207281991,24.22879340684898,25.045289987776705,19.013859007760406,14.529963187051171,15.51556174670466,12.470328870492498,13.56374185921168,8.228258886041397,9.359541169413848,6.061703153681416,7.088778945006789,-2.5499999999999994,556232048.7398434,30.409538932375426,13.407906745472761,8.015265495682277,242.669857073699,20.846631997694075,5.749511833283905,0.0,5.907179729351506,5.907179729351506,0.0,14.48898409899412,0.0,0.0,11.761884949391115,43.52793314262448,76.63787241078373,40.403678129867046,18.187648046044224,19.802129157825057,23.576244408094126,0.0,15.533486938863138,11.835812092322787,88.4211136873379,18.842366418571938,59.65783953108687,0.0,5.749511833283905,10.633577208012662,0.0,5.749511833283905,11.761884949391115,69.49626369623441,4.794537184071822,18.75954929201341,68.79675988116773,53.42642002321065,0.0,0.0,0.0,101.9,12.145807216896262,19.802129157825057,0.0,29.144637373518222,35.26032508837614,30.70270475020838,12.841643245852019,36.884723354466566,51.103046941379915,15.533486938863138,0.0,0.0,1.5746738881375424,29.999754220217127,27.995726885944254,0.5433338262603096,1.2722780430953857,13.93078789274311,4.671330342755237,8.762114900847036,0.0,0.5625,40,4,7,1,1,2,2,0,2,6,4,8,9,1,1,2,4,4.747620000000005,160.5924999999997,0,1,1,0,0,0,0,1,0,0,2,2,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
45,Bupivacaine,2474,-0.52,-0.31,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C,12.69273478835979,0.04565381708238769,12.69273478835979,0.04565381708238769,0.8910127130247419,288.43500000000006,260.21099999999996,288.22016351599996,116,0,0.2412445175266546,-0.32423494936901764,0.32423494936901764,0.2412445175266546,1.2857142857142858,2.0,2.6666666666666665,2.0650549483148155,463.856712264959,15.242276208189782,13.61461043102816,13.61461043102816,10.1302289553358,8.242825709114285,8.242825709114285,6.157161444194027,6.157161444194027,4.444516845696183,4.444516845696183,3.134886313422913,3.134886313422913,-1.35,57281.24375228437,16.02802883290633,7.599376898652427,4.068068371596222,128.27609529258223,5.316788604006331,0.0,0.0,5.907179729351506,0.0,0.0,9.694446914922299,0.0,0.0,0.0,37.964481650927475,57.326355063378415,5.687386274683562,6.041840829147961,4.794537184071822,11.594566004035068,0.0,4.899909730850478,0.0,58.91716054284987,18.406301415831482,29.32600418877882,0.0,0.0,5.316788604006331,5.687386274683562,0.0,0.0,29.938443101175096,4.794537184071822,13.847474399381248,50.15474829771466,18.19910120538483,0.0,0.0,0.0,32.34,0.0,4.794537184071822,0.0,11.949020558499466,0.0,42.74544531575472,19.26246486877803,0.0,6.06636706846161,43.120644070851895,0.0,0.0,0.0,15.06370701058201,3.1740077003023432,3.265787273242631,0.1696324640967497,6.189656214146202,5.721966308319573,8.41524302931049,0.0,0.6111111111111112,21,1,3,0,1,1,1,0,1,2,1,3,5,0,1,1,2,3.8965400000000026,88.66570000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
